title,org,desc
Pet Therapy for Hospice Patients in Burr Ridge Nursing Homes,Angels Grace Hospice,"Are you looking for a Pet Therapy volunteer opportunity that is flexible? As an Angels Grace Hospice volunteer, you can plan your visits..."
Promote Relaxation to Hospice Patients with Massage Therapy,VITAS Healthcare of Chicagoland NW,"VITAS Healthcare is looking for kind and caring massage therapists to pamper hospice patients living at home, in the hospital or in long..."
Home-Delivered MEALS Drivers--Elk Grove region--Help Seniors!,Kenneth Young Center,"As a Home-Delivered MEALS DRIVER, you will use your vehicle to provide hot meals to home-bound Seniors. You will pick up the meals at a..."
Join a Cleanup Campaign to Help the Environment,CLEAN UP - GIVE BACK ORG,We organize cleanup campaigns in the Chicagoland Area. Opportunities are posted on our website. Have a group of four or more? We will...
Make A Difference NOW! - Visit Hospice Patients in Your Area (Burr Ridge),Providence Hospice,Friendly Visitor volunteers regularly visit hospice patients to offer comfort and support to them and their families. This is a special...
Make  A Difference NOW! -Visit Hospice Patients in Your Community (Elmhurst/LaGrange...,Providence Hospice,Friendly Visitor volunteers regularly visit hospice patients to offer comfort and support to them and their families. This is a special...
Midlothian area Home Hospice Patient Support/Companion Volunteer,Rainbow Hospice and Palliative Care,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family..."
Pet Therapy Hospice Volunteers Needed!,Kindred Hospice,"""Our perfect companions never have fewer than four feet"" Are you a loving and kind individual with a fondness for seniors? Do..."
Veteran Volunteer and Friend for Veteran Hospice Patients,Kindred Hospice,Kindred Hospice is seeking Military Veteran volunteers to provide companionship and socialization to Veteran patients with life-limiting...
Caring Volunteers Needed for Friendship and Patient Support,Kindred Hospice,Kindred Hospice is seeking volunteers to provide companionship and support to patients with life-limiting illnesses and their families in...
Are you an End-of-Life Doula looking for opportunities to make a difference?,Kindred Hospice,Have you been trained as an End-of-Life Doula but don't have the opportunity to use those skills regularly? Are you passionate about this...
Patient Support Volunteer & Friend,Kindred Hospice,Kindred Hospice is seeking volunteers to provide companionship and support to patients with life-limiting illnesses and their families in...
Hospice Volunteer in Elmhurst,Residential Hospice,"We are searching for people who are truly interested in not just volunteering, but really making a difference. Your presence could bring..."
Flower Shop Volunteer,Advocate Lutheran General Hospital,You will be surrounded by beautiful flowers and enticing fragrances as you assist customers in our Flower Shop. You will be helping with...
Home Delivered Meals Drivers,Advocate Lutheran General Hospital,Our Home Delivered Meals program provides hot lunches to homebound elderly or disabled individuals in the community. Volunteers pickup...
Ambulatory Surgery Volunteer,Advocate Lutheran General Hospital,Offer patients and family members assistance and comfort in our Ambulatory Surgery department that performs same-day surgeries. Assist...
Spirit Boosters,Advocate Lutheran General Hospital,Help put a smile on our patient’s faces by joining our Spirit Boosters Team. Team members will assist in making various arts and...
Lobby support,Advocate Lutheran General Hospital,Be the one who shows our guests what excellent customer experience is all about! make a lasting first impression by walking our patients...
Older Adult Services,Advocate Lutheran General Hospital,"Entertain our seniors! Our Adult Day Care is looking for individuals to help with activities such as bingo, games, conversation etc. If..."
Therapy Dogs & Comfort Dogs are needed to visit Patients,Heartland Hospice,YOU AND YOUR DOG ARE NEEDED! BECOME A HOSPICE VOLUNTEER and SHARE THE BEST GIFT YOU CAN GIVE... YOURSELF & YOUR THERAPY / COMFORT...
High School Students - Help Hospice Patients with your Organizing Skills!,Kindred Hospice,Are you looking for a way to help your community for a few hours a week? Do you have some time after school and not mind doing a little...
Escorted Transportation Service Drivers,North Shore Senior Center,"Drive to make a difference!! Everyday seniors in your neighborhood miss important medical appointments, simply because they couldn't get..."
House of Welcome Program Assistants,North Shore Senior Center,Make a difference in the lives of persons with memory loss by interacting with participants in the home-like setting of the House of...
Compassionate Crafters Needed!,Kindred Hospice,"Are you part of a group of fun crafters who are looking for a new project? Do you knit, crochet, quilt, scrapbook, or have another..."
Hospice Volunteers needed for Northbrook & the North Shore Suburbs!,Heartland Hospice,"BECOME A HOSPICE VOLUNTEER & SHARE THE BEST GIFT YOU CAN GIVE... YOURSELF! Heartland Hospice ""Friendly Visitors"" help to..."
Guest Services Patient Greeter - Burr Ridge,Loyola University Health System,Volunteer greeters provide a warm and welcoming atmosphere for patients and visitors as they enter the outpatient center. Volunteer...
Massage Therapist - Hospice Volunteer,JourneyCare,Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers who are Licensed Massage Therapists and/or...
Bouquet of Care- Glenview,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Hospice CareCenter Volunteer - Glenview,JourneyCare,Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers to serve at our Hospice CareCenter in...
Office Receptionist- Lombard,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 3,000 adult..."
Team Care Coordinator Assist- Glenview,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Front Desk Receptionist- Glenview,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Hospice Care Companion- Western Suburbs,JourneyCare,No experience necessary! Volunteer in your community and set your own schedule! JourneyCare's Care Companion volunteers support hospice...
Hospice Care Companion- Lombard Area,JourneyCare,Volunteer in your community and set your own schedule! JourneyCare's Care Companion volunteers support hospice patients and families in...
Utilization Management - Behavioral Health - Clerical,Ingalls Hospital,The volunteer is a part of the hospital service team. You will work closely with and establish positive customer rapport with hospital...
Greeter/Information Desk-Rehab,Ingalls Hospital,"The volunteer is a part of the hospital service team. You will work closely with patients, families, hospital staff, other volunteers and..."
Surgical Waiting Volunteer,Ingalls Hospital,"The volunteer is a part of the hospital service team. You will work closely with and establish positive customer rapport with patients,..."
Flower Delivery Volunteer - Friday's,Ingalls Hospital,"The Volunteer is a part of the hospital service team. You will work closely with patients, families, hospital staff, other volunteers and..."
Human Resources - file clerk,Ingalls Hospital,"Under the direct supervision of the Coordinator of Human Resources, the volunteer is responsible for adding material to hard copy files..."
Tray Favors,Ingalls Hospital,"The Volunteer is a part of the hospital service team. You will work closely with hospital staff, other volunteers and visitors in a..."
Main Information Desk Escort/Ambassador,Ingalls Hospital,"Under the direct supervision of the Manager of Volunteer Services, the Main Information Desk Escort/Ambassador is responsible for..."
WANTED: An individual living with mental illness looking to make a difference for...,NAMI COOK COUNTY NORTH SUBURBAN,Balance for Success Group is the first and third Tuesday of each month from 7-8:30pm at Winnetka Congregational Church in Winnetka. There...
Direct Patient Care Volunteer - Cook County,Capital Hospice and Palliative Care,"We are actively seeking caring and compassionate individuals to volunteer with us! As a direct patient care volunteer, you will truly..."
Administrative Volunteer - Oak Brook,Capital Hospice and Palliative Care,"We are actively seeking caring and compassionate individuals to volunteer with us! As an administrative volunteer, you will have the..."
"Office Assistance - Burr Ridge, IL",Seasons Hospice and Palliative Care- Illinois,Join our dynamic team of healthcare professionals who provide hospice care to patients and their families. You will work in an office...
No One Should Die Alone: Vigil Volunteers Needed,Seasons Hospice and Palliative Care- Illinois,Seasons Hospice and Palliative Care is looking for caring volunteers who would like to make a difference in the lives of people facing...
Animal Therapy: Friendly pet visits needed.,Seasons Hospice and Palliative Care- Illinois,Would you like to bring joy to patients and families going through the end-of-life experience? So many of us know the special bond we...
We NEED your ENERGY in our office!,Seasons Hospice and Palliative Care- Illinois,Seasons Hospice and Palliative Care: Join our dynamic team of healthcare professionals who provide hospice care to patients and families....
Compassionate Volunteers Needed: To provide companionship and supportive presence.,Seasons Hospice and Palliative Care- Illinois,We need caring volunteers who would like to make a difference in the lives of people facing the end of their life. Our volunteers are...
Hospice Vigil Volunteers Needed,Heartland Hospice,Our number one goal at Heartland Hospice is to ensure no one dies alone. A hospice Vigil Volunteer is one of Heartland's most special and...
The last good thing that may happen in a person's life is a hospice volunteer,Heartland Hospice,Volunteers are the HEART of Heartland Hospice! We are looking for special individuals who live in South Holland and surrounding...
Direct Patient Care Volunteer - DuPage County,Capital Hospice and Palliative Care,"We are actively seeking caring and compassionate individuals to volunteer with us! As a direct patient care volunteer, you will truly..."
Advocate Good Samaritan Hospital - Various Positions,Advocate Good Samaritan Hospital,Volunteer at the Advocate Good Samaritan Hospital! There are a variety of locations and departments looking for enthusiastic volunteers!...
Daisy Basket Gift Shop Volunteer,Advocate Good Samaritan Hospital,The Daisy Basket is owned and operated by the Auxiliary of Advocate Good Samaritan hospital. All profits from the Daisy Basket store are...
Information Desk Volunteer (Advocate Good Samaritan hospital),Advocate Good Samaritan Hospital,Are you friendly? Do you like to help people? Do you like to be active? If so... Volunteering at the Information Desk is for YOU!! At the...
Emergency Department Eldercare Navigators (EDEN),CJE SeniorLife,Become a part of an exciting program to assist older adults in the Emergency Department of Glenbrook Hospital. Emergency Department...
Caring People Needed to Illuminate Hope (for hospice patients),Loyola Medicine Hospice,"Hospice patients are those individuals who have six or fewer months to live. Caregivers are people, either family or hired, who care for..."
Companion Volunteers-Hospice-Des Plaines,Transitions Hospice,Make a difference in the life of someone nearing the end of their journey. Hospice Volunteers needed to provide companionship and...
Companion Volunteer-Hospice-Orland Park,Transitions Hospice,Make a difference in the life of someone nearing the end of their journey. Hospice Volunteers needed to provide companionship and...
Senior Life - (Fridays),Ingalls Hospital,"Under the direct supervision of the Supervisor of Volunteer Services, the Senior Life Volunteer is responsible for performing various..."
Greeter / Information Desk,Ingalls Hospital,"Responsible for greeting and welcoming patients, family members, hospital staff, other volunteers and visitors in a service capacity...."
Information Desk,Ingalls Hospital,"Under the direct supervision of the Supervisor of Volunteer Services, the Information Desk Volunteer is responsible for greeting everyone..."
Massage Therapists needed,Wellness House,We are looking for massage therapists who would like to donate tune up or relaxation massages to our participants. We offer 45 minute...
Veterans serving Veterans - Chicagoland area & Suburbs,Heartland Hospice,Heartland Hospice is seeking Military Veteran Volunteers to visit with our Veteran patients in nursing communities or in their private...
Vigil Volunteers - Heartland Hospice,Heartland Hospice,Hospice Vigil Volunteers give support to patients and family members while a patient is actively dying. Often families need a break from...
"Companion Visitor - Aurora, Batavia, Geneva  and St. Charles area",Heartland Hospice,Are you a good listener? Are you looking to serve your community with purpose? Become a Heartland Volunteer! Our Volunteers are the heart...
"Companion Visitor- Glen Ellyn, Wheaton, Lombard",Heartland Hospice,Are you a good listener? Are you looking to serve your community with purpose? Become a Heartland Volunteer! Our Volunteers are the heart...
Oncology Salon Volunteer,Wellness House,Role Summary & Anticipated Outcome Wellness House envisions a community where all people affected by cancer thrive. Offered at no...
Customer Service Donation & Consignment Shop (Saturday),Wellness House,"Position for the Courtyard, a donation/consignment shop of fine home furnishings and accessories to benefit the Wellness House. The..."
Zumba Instructor,Meals on Wheels Foundation of Northern Illinois,Our Phoenix Cafe for Seniors is looking for a volunteer Zumba instructor to teach classes on site 2x per month! Who doesn't enjoy having...
Reception/Front Desk volunteer needed (Saturdays),Wellness House,The end goal of this position is to help provide participants with a stress free experience as they utilize the services offered at...
Yoga Instructors needed,Wellness House,Wellness House yoga volunteers are responsible for facilitating beginning mat or chair yoga classes for people affected by cancer....
"Administrative Volunteer Needed Weekdays - Heartland Hospice, (Westmont,IL)",Heartland Hospice,"Looking to gain work experience, or add to your CV? Our Administrative Volunteers usually volunteer 3-8 hours per week and are given a..."
Healing touch/Reiki therapists needed,Wellness House,Wellness House is looking for Healing Touch and Reiki therapists who would like to donate tune up and/or relaxation sessions to our...
Bereavement Support Volunteer,Rainbow Hospice and Palliative Care,"Professional Bereavement Volunteer: If you are working towards or have a professional social work or health related degree, professional..."
Delivering Medical Supplies to Countries in Need,Project C.U.R.E.,"Come help us prepare medical supplies for shipment to hospitals and clinics in need around the world. Tasks involve sorting, packing, and..."
Delivering Medical Supplies to Countries in Need,Project C.U.R.E.,"Come help us prepare medical supplies for shipment to hospitals and clinics in need around the world. Tasks involve sorting, packing, and..."
Delivering Medical Supplies to Countries in Need,Project C.U.R.E.,"Come help us prepare medical supplies for shipment to hospitals and clinics in need around the world. Tasks involve sorting, packing, and..."
Art Therapy or Artist Volunteer in Chicago Six County Area,Rainbow Hospice and Palliative Care,Art Therapy Patient Care: Rainbow Hospice and Palliative Care needs help to provide the loving comfort of professional art therapy for...
Make A Difference NOW! -Visit Hospice Patients in Your Community.,Providence Hospice,Friendly Visitor volunteers regularly visit hospice patients to offer comfort and support to them and their families. This is a special...
Make  A Difference NOW!- Visit Hospice Patients in your Community -(Homer Glen area),Providence Hospice,Friendly Visitor volunteers regularly visit hospice patients to offer comfort and support to them and their families. This is a special...
Office/Reception Volunteer in Mount Prospect,Rainbow Hospice and Palliative Care,Administrative volunteers provide critical support with the day-to-day workings of Rainbow Hospice and Palliative Care. These volunteers...
Lockport area Home Hospice Patient Support/Companion Volunteer,Rainbow Hospice and Palliative Care,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family..."
Darien area Home Hospice Patient Support Volunteer/Companion,Rainbow Hospice and Palliative Care,"Work near your home! As a Field Patient Care Volunteer, you will be assigned to support a hospice patient and their family in your..."
Executive Assistant for VP - Chicago,Project C.U.R.E.,This key position is responsible for supporting Project C.U.R.E’s Vice President of Development and Philanthropy. Areas of focus:...
Use Your Clinical/Biomedical Engineering Background to Repair Medical Devices for...,Project C.U.R.E.,Help Project C.U.R.E. deliver life-saving medical supplies to hospitals and clinics in developing countries. You can partner with us to...
Deliver Health & Hope to Developing Countries by Helping in Our Warehouse,Project C.U.R.E.,Help Project C.U.R.E. deliver life-saving medical supplies to hospitals and clinics in developing countries. You can partner with us to...
Project C.U.R.E. Internships: Gain Professional Experience,Project C.U.R.E.,Project C.U.R.E. Internships: Gain Professional Experience While Delivering Health & Hope to Developing Countries Help Project C.U.R...
Deliver Health & Hope to Developing Countries by Becoming a Volunteer Leader,Project C.U.R.E.,Help Project C.U.R.E. deliver life-saving medical supplies to hospitals and clinics in developing countries. You can partner with us to...
Deliver Health & Hope to Developing Countries by Becoming a Volunteer Ambassador,Project C.U.R.E.,Help Project C.U.R.E. deliver life-saving medical supplies to hospitals and clinics in developing countries. You can partner with us to...
Use Your Medical Background Domestically to Help Those In Need Around the World,Project C.U.R.E.,Help Project C.U.R.E. deliver life-saving medical supplies to hospitals and clinics in developing countries. You can use your medical...
Use Your Engineering and Technical Background to Repair Medical Devices for Shipment,Project C.U.R.E.,Help Project C.U.R.E. deliver life-saving medical supplies to hospitals and clinics in developing countries. You can partner with us to...
Deliver Health & Hope to Developing Countries by Picking-Up Medical Supplies in the...,Project C.U.R.E.,Help Project C.U.R.E. deliver life-saving medical supplies to hospitals and clinics in developing countries. You can partner with us to...
Help Give Cancer Patients a Much-Needed Ride!,American Cancer Society,One of the biggest road blocks to cancer treatment can be lack of transportation. That's why the American Cancer Society Road To Recovery...
Veteran? Help Support Vets Facing Live-Threatening Disease,V Care Hospice Services of Illinois,No one understands what a soldier has experienced - except another soldier. For those of our patients who are veterans facing advanced...
Care Companion,LifeChoice Hospice & Palliative,"Do you want to make a difference in the lives of others? If so, we have an opportunity for you! LifeChoice Hospice & Palliative Care..."
Hospice Volunteer Needed - Covenant Village of Northbrook,CovenantCare Hospice,"Who We Are CovenantCare Hospice is part of the CovenantCare family of services that include home health care, private duty assistance,..."
Bi-lingual Men & Women are needed to visit Hospice Patients!,Heartland Hospice,"Do you read, speak, and understand English? Do you, also, speak and understand another Language? Heartland Hospice seeks Bi-lingual..."
"Hospice Volunteers needed in Arlington Heights, Illinois!",Heartland Hospice,"BECOME A HOSPICE VOLUNTEER -AND- SHARE THE BEST GIFT YOU CAN GIVE... YOURSELF! Heartland Hospice ""Friendly Visitors"" help to..."
Hospice Seeks Music Volunteer - Covenant Village of Northbrook,CovenantCare Hospice,The gift of music can help ease the journey of those with life-limiting illness. If you play a portable instrument and are willing to...
Become a Vigil Volunteer & Make A Difference!,Heartland Hospice,Do you desire to have a Career in the Medical Field? Do you consider it significant or an honor to support the Patient and Loved Ones...
"Retired, Professional, & Skilled Individuals needed as Hospice Volunteers!",Heartland Hospice,"Pleasant Greetings: Thank you for your interest in serving our Hospice Patients and Families. At Heartland Hospice, we help to enrich..."
Hospice seeking individuals with therapy dogs - Covenant Village of Northbrook,CovenantCare Hospice,Share the joy of registered therapy dogs with patients living with life-limiting illness. Comprehensive training prepares you to visit...
Had a good experience with Hospice?  Be a Volunteer!,Heartland Hospice,"Pleasant Greetings: Did you or someone you love have a positive experience with Hospice? Has it been, at least, 12 Months and you..."
Want a Career in Medicine? Gain valuable experience as a Hospice Volunteer!,Heartland Hospice,"ATTENTION, Students and Graduates: Do you want a Career in the Medical Field? Do you dream of being a Physician, Nurse, Therapist, etc.?..."
Therapy & Comfort Dogs needed to visit with Patients,Heartland Hospice,YOU & YOUR DOG ARE NEEDED! BECOME A HOSPICE VOLUNTEER and SHARE THE BEST GIFT YOU CAN GIVE... YOURSELF & YOUR THERAPY / COMFORT...
Be the difference in a Patient's Life!,Heartland Hospice,You matter...and so do our Patients and Families! You want to make a positive difference in the Community! Become a Heartland Hospice...
Team Care Coordinator Assist- Arlington Heights,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Hospice CareCenter Volunteer - Arlington Heights,JourneyCare,No experience necessary! Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers to serve at our...
Greeter - Calumet City,Ingalls Hospital,"Under the direct supervision of the Concierge of the Medical Office Building, the Greeter Volunteer is responsible for cheerfully..."
Clerical - Calumet City,Ingalls Hospital,"Under the direct supervision of the Administrative Assistant for the Ingalls Family Care Center, the Clerical Volunteer is responsible..."
"Patient Visit Volunteer and Friend in Wheeling, Lincolnshire Area","KINDRED HOSPICE, formerly Gentiva Hospice",There are few volunteer service experiences which provide the opportunity for grace and illumination like providing support to a hospice...
"Patient Visit Volunteer and Friend in Northbrook, Highland Park, Glenview Area","KINDRED HOSPICE, formerly Gentiva Hospice",Kindred Hospice is seeking volunteers to provide companionship and support to patients with life-limiting illnesses and their families in...
Marketing and Communications Internship in Chicago,Project C.U.R.E.,"Number of Openings: 5 Dates: Start ASAP; minimum one semester commitment Location: Project C.U.R.E. Chicago 10305 Argonne Dr., Suite 200..."
Vigil Volunteers-Hospice-Buffalo Grove,Transitions Hospice,Vigil volunteers provide a calm presence and support at the bedside of hospice patients in their final days and hours. Participation in...
Companion Volunteer-Hospice-Buffalo Grove,Transitions Hospice,Make a difference in the life of someone nearing the end of their journey. Hospice Volunteers needed to provide companionship and...
Deliver Health & Hope to Developing Countries by Helping with Office Administration,Project C.U.R.E.,Help Project C.U.R.E. deliver life-saving medical supplies to hospitals and clinics in developing countries. You can partner with us to...
Help Deliver Health & Hope to Developing Countries by Sorting Medical Supplies,Project C.U.R.E.,Help Project C.U.R.E. deliver life-saving medical supplies to hospitals and clinics in developing countries. You can partner with us to...
