title,org,desc
Escorted Transportation Service Drivers,North Shore Senior Center,"Drive to make a difference!! Everyday seniors in your neighborhood miss important medical appointments, simply because they couldn't get..."
House of Welcome Program Assistants,North Shore Senior Center,Make a difference in the lives of persons with memory loss by interacting with participants in the home-like setting of the House of...
House of Welcome Music Volunteer,North Shore Senior Center,House of Welcome Music Volunteer: House of Welcome is looking for music volunteers to play instruments and/or lead a singalong with...
Benefits Assistant,North Shore Senior Center,Benefits Assistant: Join our Benefits Team and volunteer with our Benefits Access Program. Benefits Access provides low- income seniors...
Compassionate Crafters Needed!,Kindred Hospice,"Are you part of a group of fun crafters who are looking for a new project? Do you knit, crochet, quilt, scrapbook, or have another..."
Friendly Visitors,North Shore Senior Center,Friendly Visitors Program: We are seeking individuals to join our Friendly Visitor Program and help make a difference in the lives of our...
Gardening Volunteer,North Shore Senior Center,Gardening Volunteer: Help maintain our outside garden areas by the House of Welcome and our 161 Front Entrance. We are seeking...
Hospice Volunteers needed for Northbrook & the North Shore Suburbs!,Heartland Hospice,"BECOME A HOSPICE VOLUNTEER & SHARE THE BEST GIFT YOU CAN GIVE... YOURSELF! Heartland Hospice ""Friendly Visitors"" help to..."
Senior and Family Services Office Administrative Assistance (Niles),North Shore Senior Center,Work with North Shore Senior Center Coordinators to assist seniors in need in our Niles office. Contact clients by phone for monthly...
Welcome Desk Ambassador,North Shore Senior Center,Greet members and visitors to North Shore Senior Center at the Welcome Desk; you are the first face they see when visiting. Help people...
Volunteers needed for Senior companionship..,Great Lakes Caring Hospice,We are looking for clerical/administrative who want to help our administrative team with a variety of different office tasks. For more...
Receptionist -Monday Morning and/or Tuesday Afternoons,The Center of Concern,"Be the first friendly face to welcome guests by greeting them at our front desk. Duties would include answering phones, taking detailed..."
Massage Therapist - Hospice Volunteer,JourneyCare,Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers who are Licensed Massage Therapists and/or...
Hospice CareCenter Volunteer - Glenview,JourneyCare,Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers to serve at our Hospice CareCenter in...
Office Receptionist- Lombard,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 3,000 adult..."
Team Care Coordinator Assist- Glenview,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Front Desk Receptionist- Glenview,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Hospice Care Companion- Western Suburbs,JourneyCare,No experience necessary! Volunteer in your community and set your own schedule! JourneyCare's Care Companion volunteers support hospice...
Hospice Care Companion- Lombard Area,JourneyCare,Volunteer in your community and set your own schedule! JourneyCare's Care Companion volunteers support hospice patients and families in...
Mim's Shop at the Center,North Shore Senior Center,"Mim's Shop is seeking volunteers to provide customer service, man the check-out station, and help prep donated items to be placed for sale."
AARP Tax-Aide Assistant,North Shore Senior Center,Before you know it tax season will be here! We need volunteers to help seniors file their taxes. Consider volunteering for this AARP...
Life Long Learning Program Aide,North Shore Senior Center,"Friendly, outgoing volunteers are needed to help sign-in individuals who have registered for our North Shore Senior Center presentations...."
Meet a new senior friend! New Trier Friendly Visitors Needed,Argentium Care (formerly SASI),"Argentium Senior Connections, Family Service of Glencoe, and New Trier Township have partnered to bring Senior Connections' friendly..."
Direct Patient Care Volunteer - Cook County,Capital Hospice and Palliative Care,"We are actively seeking caring and compassionate individuals to volunteer with us! As a direct patient care volunteer, you will truly..."
Administrative Volunteer - Oak Brook,Capital Hospice and Palliative Care,"We are actively seeking caring and compassionate individuals to volunteer with us! As an administrative volunteer, you will have the..."
Volunteer for our Veterans: We need YOU!,Seasons Hospice and Palliative Care- Illinois,We Honor Veterans: The veteran to veteran relationship is so unique it is sometimes the only experience in which a veteran will open up...
We NEED your ENERGY in our office!,Seasons Hospice and Palliative Care- Illinois,Seasons Hospice and Palliative Care: Join our dynamic team of healthcare professionals who provide hospice care to patients and families....
Compassionate Volunteers Needed: To provide companionship and supportive presence.,Seasons Hospice and Palliative Care- Illinois,We need caring volunteers who would like to make a difference in the lives of people facing the end of their life. Our volunteers are...
Hospice Vigil Volunteers Needed,Heartland Hospice,Our number one goal at Heartland Hospice is to ensure no one dies alone. A hospice Vigil Volunteer is one of Heartland's most special and...
The last good thing that may happen in a person's life is a hospice volunteer,Heartland Hospice,Volunteers are the HEART of Heartland Hospice! We are looking for special individuals who live in South Holland and surrounding...
Bedside Pinning Ceremony for Veterans on Hospice,Heartland Hospice,"Heartland Hospice a not-for-profit, are seeking persons that have served in the US Military and ROTC students 18 and older to perform a..."
Direct Patient Care Volunteer - DuPage County,Capital Hospice and Palliative Care,"We are actively seeking caring and compassionate individuals to volunteer with us! As a direct patient care volunteer, you will truly..."
Administrative Assistant,North Shore Senior Center,Need part time administrative assistant with advanced computer skills to assist our Director of Facility Operations. Individual must be...
Resale Shop Volunteer (Advocate Good Samaritan Hospital),Advocate Good Samaritan Hospital,The Gingham Tree is owned and operated by the Auxiliary of Advocate Good Samaritan hospital. All profits from the Gingham Tress store are...
Advocate Good Samaritan Hospital - Various Positions,Advocate Good Samaritan Hospital,Volunteer at the Advocate Good Samaritan Hospital! There are a variety of locations and departments looking for enthusiastic volunteers!...
Daisy Basket Gift Shop Volunteer,Advocate Good Samaritan Hospital,The Daisy Basket is owned and operated by the Auxiliary of Advocate Good Samaritan hospital. All profits from the Daisy Basket store are...
Information Desk Volunteer (Advocate Good Samaritan hospital),Advocate Good Samaritan Hospital,Are you friendly? Do you like to help people? Do you like to be active? If so... Volunteering at the Information Desk is for YOU!! At the...
Emergency Department Eldercare Navigators (EDEN),CJE SeniorLife,Become a part of an exciting program to assist older adults in the Emergency Department of Glenbrook Hospital. Emergency Department...
Meals on Wheels Driver,Des Plaines Community & Frisbie Senior Center,Back Up delivery driver needed Monday through Friday from 11 AM until 1 PM. Meals are picked up at Frisbie Senior Center at 11 AM and...
Front Desk - Receptionist,Des Plaines Community & Frisbie Senior Center,"We are looking for someone to fill both morning and afternoon time slots, Monday through Friday. Customer Service experience is a plus...."
Once & Again Resale Shop Cashier,Des Plaines Community & Frisbie Senior Center,Once & Again Resale is looking for volunteers willing to cashier! Prior experience not necessary; training will be provided....
Resale Shop Assistant,Des Plaines Community & Frisbie Senior Center,"Once & Again Resale is looking for assistants to help with upkeep of store. Job duties include: opening donated boxes, folding..."
Bingo Volunteers,Des Plaines Community & Frisbie Senior Center,"Seeking bingo volunteers for Fridays from 12:00PM to 3:00PM. Duties include but are not limited to; collecting money, handing out cards,..."
Caring People Needed to Illuminate Hope (for hospice patients),Loyola Medicine Hospice,"Hospice patients are those individuals who have six or fewer months to live. Caregivers are people, either family or hired, who care for..."
Companion Volunteers-Hospice-Des Plaines,Transitions Hospice,Make a difference in the life of someone nearing the end of their journey. Hospice Volunteers needed to provide companionship and...
Companion Volunteer-Hospice-Orland Park,Transitions Hospice,Make a difference in the life of someone nearing the end of their journey. Hospice Volunteers needed to provide companionship and...
Wagner Farm Information Guide,Historic Wagner Farm,"Wagner Farm Information Guides: move about the farm and answer questions about life on a 1920's dairy farm learn about livestock animals,..."
Senior Life - (Fridays),Ingalls Hospital,"Under the direct supervision of the Supervisor of Volunteer Services, the Senior Life Volunteer is responsible for performing various..."
Greeter / Information Desk,Ingalls Hospital,"Responsible for greeting and welcoming patients, family members, hospital staff, other volunteers and visitors in a service capacity...."
Information Desk,Ingalls Hospital,"Under the direct supervision of the Supervisor of Volunteer Services, the Information Desk Volunteer is responsible for greeting everyone..."
Senior Companion Program / Volunteer Companion,The Center of Concern,Senior Companion volunteers provide support and companionship to senior clients requiring additional assistance to continue living...
Veterans serving Veterans - Chicagoland area & Suburbs,Heartland Hospice,Heartland Hospice is seeking Military Veteran Volunteers to visit with our Veteran patients in nursing communities or in their private...
Vigil Volunteers - Heartland Hospice,Heartland Hospice,Hospice Vigil Volunteers give support to patients and family members while a patient is actively dying. Often families need a break from...
"Hospice Companion Visitor- Aurora, Naperville, Downers Grove",Heartland Hospice,Are you a good listener? Are you looking to serve your community with purpose? Become a Heartland Volunteer! Our Volunteers are the heart...
"Companion Visitor - Aurora, Batavia, Geneva  and St. Charles area",Heartland Hospice,Are you a good listener? Are you looking to serve your community with purpose? Become a Heartland Volunteer! Our Volunteers are the heart...
"Companion Visitor- Glen Ellyn, Wheaton, Lombard",Heartland Hospice,Are you a good listener? Are you looking to serve your community with purpose? Become a Heartland Volunteer! Our Volunteers are the heart...
Oncology Salon Volunteer,Wellness House,Role Summary & Anticipated Outcome Wellness House envisions a community where all people affected by cancer thrive. Offered at no...
ESL Tutor for Senior Immigrants,Hanul Family Alliance,"Hanul Family Alliance is looking for volunteers who can teach basic speaking, reading and writing for English language learners! Bring..."
Zumba Instructor,Meals on Wheels Foundation of Northern Illinois,Our Phoenix Cafe for Seniors is looking for a volunteer Zumba instructor to teach classes on site 2x per month! Who doesn't enjoy having...
"Administrative Volunteer Needed Weekdays - Heartland Hospice, (Westmont,IL)",Heartland Hospice,"Looking to gain work experience, or add to your CV? Our Administrative Volunteers usually volunteer 3-8 hours per week and are given a..."
"Meal Delivery in Phoenix, IL",Meals on Wheels Foundation of Northern Illinois,The Meals on Wheels Foundation of Northern Illinois is looking for volunteers to deliver meals to homebound seniors. We serve lunch every...
Bereavement Support Volunteer,Rainbow Hospice and Palliative Care,"Professional Bereavement Volunteer: If you are working towards or have a professional social work or health related degree, professional..."
Art Therapy or Artist Volunteer in Chicago Six County Area,Rainbow Hospice and Palliative Care,Art Therapy Patient Care: Rainbow Hospice and Palliative Care needs help to provide the loving comfort of professional art therapy for...
Make A Difference NOW! -Visit Hospice Patients in Your Community.,Providence Hospice,Friendly Visitor volunteers regularly visit hospice patients to offer comfort and support to them and their families. This is a special...
Make  A Difference NOW!- Visit Hospice Patients in your Community -(Homer Glen area),Providence Hospice,Friendly Visitor volunteers regularly visit hospice patients to offer comfort and support to them and their families. This is a special...
Lockport area Home Hospice Patient Support/Companion Volunteer,Rainbow Hospice and Palliative Care,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family..."
Darien area Home Hospice Patient Support Volunteer/Companion,Rainbow Hospice and Palliative Care,"Work near your home! As a Field Patient Care Volunteer, you will be assigned to support a hospice patient and their family in your..."
Help Give Cancer Patients a Much-Needed Ride!,American Cancer Society,One of the biggest road blocks to cancer treatment can be lack of transportation. That's why the American Cancer Society Road To Recovery...
Veteran? Help Support Vets Facing Live-Threatening Disease,V Care Hospice Services of Illinois,No one understands what a soldier has experienced - except another soldier. For those of our patients who are veterans facing advanced...
Call of Duty: Join our New Vet-to-Vet Volunteer Force!,V Care Hospice Services of Illinois,You've sacrificed. You've served. Now what? Continue supporting soldiers of all military branches by giving a small slice of time and...
Care Companion,LifeChoice Hospice & Palliative,"Do you want to make a difference in the lives of others? If so, we have an opportunity for you! LifeChoice Hospice & Palliative Care..."
Hospice Volunteer Needed - Covenant Village of Northbrook,CovenantCare Hospice,"Who We Are CovenantCare Hospice is part of the CovenantCare family of services that include home health care, private duty assistance,..."
Bi-lingual Men & Women are needed to visit Hospice Patients!,Heartland Hospice,"Do you read, speak, and understand English? Do you, also, speak and understand another Language? Heartland Hospice seeks Bi-lingual..."
"Hospice Volunteers needed in Arlington Heights, Illinois!",Heartland Hospice,"BECOME A HOSPICE VOLUNTEER -AND- SHARE THE BEST GIFT YOU CAN GIVE... YOURSELF! Heartland Hospice ""Friendly Visitors"" help to..."
Hospice Seeks Music Volunteer - Covenant Village of Northbrook,CovenantCare Hospice,The gift of music can help ease the journey of those with life-limiting illness. If you play a portable instrument and are willing to...
Become a Vigil Volunteer & Make A Difference!,Heartland Hospice,Do you desire to have a Career in the Medical Field? Do you consider it significant or an honor to support the Patient and Loved Ones...
"Retired, Professional, & Skilled Individuals needed as Hospice Volunteers!",Heartland Hospice,"Pleasant Greetings: Thank you for your interest in serving our Hospice Patients and Families. At Heartland Hospice, we help to enrich..."
Hospice seeking individuals with therapy dogs - Covenant Village of Northbrook,CovenantCare Hospice,Share the joy of registered therapy dogs with patients living with life-limiting illness. Comprehensive training prepares you to visit...
Had a good experience with Hospice?  Be a Volunteer!,Heartland Hospice,"Pleasant Greetings: Did you or someone you love have a positive experience with Hospice? Has it been, at least, 12 Months and you..."
Want a Career in Medicine? Gain valuable experience as a Hospice Volunteer!,Heartland Hospice,"ATTENTION, Students and Graduates: Do you want a Career in the Medical Field? Do you dream of being a Physician, Nurse, Therapist, etc.?..."
Therapy & Comfort Dogs needed to visit with Patients,Heartland Hospice,YOU & YOUR DOG ARE NEEDED! BECOME A HOSPICE VOLUNTEER and SHARE THE BEST GIFT YOU CAN GIVE... YOURSELF & YOUR THERAPY / COMFORT...
Be the difference in a Patient's Life!,Heartland Hospice,You matter...and so do our Patients and Families! You want to make a positive difference in the Community! Become a Heartland Hospice...
Dog Handler,Almost Home Foundation,"AHF is looking for adults and seniors to handle one of our dogs at weekly adoption shows, usually at Petsmart. Come for an hour to give..."
Bridge Thrift Store Host,The Bridge Teen Center,"The Bridge Thrift Store is looking for a friendly person to welcome our guests, keep the front of the store organized, promote our..."
Team Care Coordinator Assist- Arlington Heights,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Hospice CareCenter Volunteer - Arlington Heights,JourneyCare,No experience necessary! Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers to serve at our...
Greeter - Calumet City,Ingalls Hospital,"Under the direct supervision of the Concierge of the Medical Office Building, the Greeter Volunteer is responsible for cheerfully..."
Clerical - Calumet City,Ingalls Hospital,"Under the direct supervision of the Administrative Assistant for the Ingalls Family Care Center, the Clerical Volunteer is responsible..."
"Patient Visit Volunteer and Friend in Wheeling, Lincolnshire Area","KINDRED HOSPICE, formerly Gentiva Hospice",There are few volunteer service experiences which provide the opportunity for grace and illumination like providing support to a hospice...
"Patient Visit Volunteer and Friend in Northbrook, Highland Park, Glenview Area","KINDRED HOSPICE, formerly Gentiva Hospice",Kindred Hospice is seeking volunteers to provide companionship and support to patients with life-limiting illnesses and their families in...
Volunteer with Senior Corps-RSVP,HandsOn Suburban Chicago,Senior Corps-RSVP is a volunteer program serving 44 cities and towns in Northern Cook County and DuPage County north of North Avenue. You...
Flexible Volunteer Opportunity to Help Your Neighbors,Escorted Transportation Service NW (ETS/NW),"""My 91 yr old Dad just had first ride last week, what a blessing this group of people are!️"" Our drivers have been with us for..."
Administrative Clerical Support,Lutheran Home and Services,"Assist various departments with filing, copying, data entry, etc. Days and times are flexible, based on volunteers availability. Various..."
Activity Associate,Lutheran Home and Services,"Do you enjoy playing games, doing crafts, baking, trivia and/or being a part of discussion groups? Or how about holding a Bible Study..."
Manicurist,Lutheran Home and Services,You don't need to be a professional manicurist to take part in this opportunity. We are looking for volunteers interested in spending one...
Sunday Morning Church Service Transport,Lutheran Home and Services,Would you like to assist our residents in getting to the worship service on Sunday Mornings? Lutheran Home has an on-site Chapel but not...
Cherished Place Adult Day Services,Lutheran Home and Services,"Come and be a part of activities with our Adult Day Service ""club members"". You will help take part in cooking activities,..."
Hearthstone Assisted Living,Lutheran Home and Services,"If you enjoy a variety of opportunities this is just for you. As a volunteer at Hearthstone you will be a part of activities, exercise,..."
General Store Clerk & Cashier,Lutheran Home and Services,"Lutheran Home General Store volunteers need ""pep in their step"" and are ready to greet visitors in a friendly manner when they..."
Lutheran Home Auxiliary,Lutheran Home and Services,The Auxiliary is a group of committed volunteers dedicated to assisting the Lutheran Home residents. We are looking for you! Our primary...
Friently Visitor,Lutheran Home and Services,"Residents at Lutheran Home are always looking for people to visit with them, read to them, help write letters, take them for walks, and..."
Resident Escort,Lutheran Home and Services,"Join the Lutheran Home walking club by assisting residents from their rooms to physical therapy, doctor appointments, and beauty shop all..."
Vigil Volunteers-Hospice-Buffalo Grove,Transitions Hospice,Vigil volunteers provide a calm presence and support at the bedside of hospice patients in their final days and hours. Participation in...
