title,org,desc
Help Adults Learn (ESL Tutor),Jane Addams Resource Corporation,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second..."
Help Adults Learn,Jane Addams Resource Corporation,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second..."
Help Adults Learn (Daytime hours),Jane Addams Resource Corporation,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second..."
Volunteer - Teach in Africa,Volunteer Kenya,"Come Volunteer as a grade school teacher at our 300 student grade school located in Kabula, Kenya. Volunteer Kenya is a grassroots..."
Website Manager for Cool Classics! After-School Programs,Cool Classics!,"Job objective: Web Manager to keep website current Scope: Cool Classics! is a nationally recognized, award-winning after-school program..."
Experimental Arts Community Space Seeking Support,COMPOUND YELLOW,"Help build a local cultural ecosystem based on sharing and generosity! Compound Yellow is a new not-for-profit in Oak Park, Illinois,..."
Help teach our youngest refugees! Be an Early Childhood Education Aide!,Heartland Alliance Refugee and Immigrant...,This is your chance to help children learn and develop! Support refugee children in their adjustment to life in Chicago and learning...
High School Equivalency Certificate Tutor,Project CARE,Volunteer Tutor will conduct Reading and Writing Workshop for 5-10 adult secondary education students who are working towards their High...
Adult Basic Education Tutor,Project CARE,Provide individual tutoring to students in the ABE program and prepare creative lesson plans. Assist students in improving academic...
English as a Second Language Tutor,Project CARE,Provide individual tutoring to students in the ESL program and prepare creative lesson plans. Assist students in improving academic...
Small Group Tutor,Project CARE,Provide small group tutoring to students in the ESL and ABE programs and prepare creative lesson plans in accordance with the established...
E-learning Tutor,Project CARE,E-learning volunteer tutor will conduct Reading Workshop for 3-5 adult learners using phonics-based Reading Horizons Elevate software....
Inspire Students at Courtenay Language Arts Center!,Junior Achievement of Chicago,Make an impact on the lives of kindergarten to 8th grade students at Courtenay Language Arts Center! Junior Achievement is the nation's...
Citizenship Program Tutors,Albany Park Community Center,"Albany Park Community Center is looking for Citizenship Program Tutors! There is no training required, and the tutor will be placed..."
Volunteer Literacy Tutors,Albany Park Community Center,Albany Park Community Center is looking for tutors to help our ESL (English as a Second Language) and ABE/GED (Adult Basic Education)...
Tutor Refugee Adults in English with Heartland Alliance,Heartland Alliance Refugee and Immigrant...,About: Heartland Alliance’s Vocational English Language Training (VELT) program provides a comfortable place for adult refugees...
Mentor - Life Skills Coach - Chicago Metro South,AWOFINC,"The mentor strives to be the student's friend, role model, motivator and personal advocate. The mentor's purpose is to build self-esteem,..."
JA Day @ Golf Middle School,Junior Achievement of Chicago,Volunteer to teach financial literacy & work readiness courses to 6th - 8th graders at Golf Middle School in Morton Grove!
Make a difference in the lives of girls.  Mentors and Leaders Needed.,Girl Scouts of Greater Chicago and Northwest...,Girl Scouts need volunteer program facilitators to deliver programs to girls grades KG-5th or 6th-8th. Program opportunities include the...
Girls at Oakton Elementary need Volunteers like you!,Girl Scouts of Greater Chicago and Northwest...,Energetic volunteers with dynamic people skills are needed to help support Girl Scout troops in the Evanston area. Volunteers are needed...
Guide Girls in Evanston to be Tomorrow's Leaders!,Girl Scouts of Greater Chicago and Northwest...,Energetic volunteers with dynamic people skills are needed to help support Girl Scout troops in the Evanston area. Volunteers are needed...
Reading Assistance Volunteers,The Douglas Center,"If you are in school to become a teacher or just enjoy helping people improve their reading skills, this is for you! Many clients at The..."
Adult Education Tutor,Howard Area Community Center,"GENERAL DESCRIPTION Volunteer tutors assist students with reading and writing, numeracy, English language acquisition, and/or computer..."
Volunteer tutor: Volunteer to hire,Chicago North Shore Chinese Center,Volunteer to hire Please pass this information on to the people who might be interested. We are looking for a student or a retiree or a...
Tutor,Family Matters Community Tutoring Program,"After school and weeknights in the homey spaces of the 3-flat building on Marshfield Avenue, tutor/mentors work one-on-one with school..."
2019 CPS Junior Prep Bowl Chess Tournament,Chicago Public Schools Academic Decathlon,"We, Chicago Public Schools Department of Academic Competitions, are finalizing plans for the 2019-2020 Academic Chess Program and are in..."
Homework Helper-Fall 2019,"Youth and Opportunity United, Inc.",Out-of-School Time (OST) Program Volunteers Volunteers commit at least one day a week during the school semester to encourage youth...
Book Selector for Teacher Resource/Theme Bags,Skokie Public Library,"If you love children's books, enjoy picking out just the right book for a child, and don't mind getting lost in the stacks, then we have..."
Homebound Book Driver,Skokie Public Library,Homebound Job Description Driver Person will deliver materials to patrons every three weeks. Duties and Responsibilities Will arrange...
Book Selector for Homebound Delivery Service,Skokie Public Library,"Do you love to browse bookstores? Do you have a pile of books by your bed, waiting to be read? Does the phrase ""so many books, so..."
Book Club for the Disabled,Skokie Public Library,"Position: Let's Get Together Book Club Major Objective: To facilitate reading, discussion, and related activities in a weekly book club..."
Family Resource Center Volunteer Opportunities in Chicago (Midpointe),"Project Access, Inc.","Project Access is a non-profit organization, with the mission to be the leading provider of vital on-site health, education and..."
Become apart of Board Fundraising Committee,Better Sister and Brother Growth Network,"Are you looking for a leadership opportunity? If you are committed to mentoring young boys, teenage males, bullying , disadvantage youth,..."
Tutor a Student-Athlete at Beyond Sports Foundation,Beyond Sports Foundation,Volunteers Needed for Beyond Sports Foundation AmeriCorps program! Please join our team and become an Academic Tutor & Mentor for...
FBNFF Organization Volunteers,FORGIVEN BUT NOT FORGOTTEN FOUNDATION,"Hours and days are flexible. However, we are looking for consistency from our volunteers. Our program site is listed above, but we also..."
Curriculum and Design Volunteer Opportunity,Open Communities,"In Partnership with the Senior Housing Counselor, the Curriculum and Design volunteer will spearhead our trainings and workshops..."
Academic Tutor - Chicago Metro South,AWOFINC,"The duties of the tutor include providing students with academic support during assigned hours, developing academic materials and lessons..."
Living History Museum Volunteer,Bensenville Park District,Fischer Farm is looking for individuals who love to share knowledge to the public. The museum is in need of individuals who would be...
Volunteer Animal Handler,Bensenville Park District,"Do you like spending time with animals? Here at the farm, we are looking for individuals to handle our animals and socialize them with..."
Archives Assistant,Hinsdale Historical Society,"Archives Assistants help staff the Roger and Ruth Anderson Architecture Center, a community resource for regional architecture which..."
"Be the Change! ESL Volunteer in Glenview, IL",St. Joseph Services,We offer talented individuals the opportunity to lend their knowledge of the English language to our enthusiastic adult students....
Teach Junior Achievement at Nelson  Elementary School in Niles,Junior Achievement of Chicago,Junior Achievement (JA) is the world’s largest non-profit organization dedicated to introducing students to the world of business...
Floor Guide Volunteer,Kohl Children's Museum of Greater Chicago,"Be one of the friendly faces that help enhance guest’s experiences, and learning through playful interactions in our Museum..."
Master Gardener Volunteer,Kohl Children's Museum of Greater Chicago,Master Gardener Volunteer: Master Gardeners apply! Come spend some time outside in our beautiful 2-acre nature park! Weekday &...
Administrative Volunteer,Kohl Children's Museum of Greater Chicago,Assist in the busy Administrative Offices of the Museum in a variety of ways! This volunteer position provides opportunities to support...
Special Events Volunteer,Kohl Children's Museum of Greater Chicago,"Be a part of a special event, such as helping us with stuffing envelopes for any of our fundraising events, or help at the actual Events..."
Break the language barrier. One conversation at a time.,Literacy DuPage,"Change Someone’s Future Bridge the language gap by tutoring an adult English! As a volunteer tutor, you will teach an adult to..."
Volunteer for ongoing community programs that transform lives of children and adults,Assistance League Chicagoland West,"Assistance League Chicagoland West members believe that a small gesture can influence a life, and that need exists even in the midst of..."
Help ESL Adults Practice their English- Lead a Conversation Group!,People's Resource Center,Meet weekly with a small group of adult students at our Westmont location to facilitate a casual group conversation in English. The goal...
Change a Life: Become a Literacy Volunteer!,Literacy DuPage,"Change Someone’s Future Bridge the language gap by tutoring an adult English! As a volunteer tutor, you will teach an adult to..."
Become a Gallery Guide at Elmhurst Art Museum!,Elmhurst Art Museum,EAM Gallery Guide Experience the excitement of enhancing the museum experience for all visitors by providing a welcoming and friendly...
Become an Event/Projects Volunteer at the Elmhurst Art Museum!,Elmhurst Art Museum,EAM Events/Projects Volunteer For EAM events the Events/Projects Volunteer will provide essential support to Elmhurst Art Museum staff at...
TUTORS FOR OUR STUDY BUDDIES PROGRAM,Youth Services,The Study Buddies Program is a free academic-support program designed to help children in grades 1st - 8th with their homework. The...
Become a Docent at Elmhurst Art Museum,Elmhurst Art Museum,"EAM Docent Join EAM’s Docent Corps. Experience the excitement that comes from a continuing education experience of field trips,..."
English as a Second Language (ESL) Volunteer Tutor,Corazon a Corazon (Heart to Heart),Are you looking for a rewarding opportunity? Do you wish to make a difference? Join us in our mission to unite our communities through...
Life Long Learning Program Aide,North Shore Senior Center,"Friendly, outgoing volunteers are needed to help sign-in individuals who have registered for our North Shore Senior Center presentations...."
Auxiliarist,US Coast Guard Auxiliary Des Plaines,"We're always looking for new members to help our mission! Join us to crew Auxiliary vessels, educate the public in boating safety, and to..."
Watersmeet Woods Volunteer Restoration Workday,Friends of the Forest Preserves,The plants and animals at Watersmeet Woods Forest Preserve needs your help! Join an inspiring movement of volunteers gathering to care...
Blue Star Woods Volunteer Habitat Restoration Workday,Friends of the Forest Preserves,The plants and animals at Blue Star Memorial Woods need your help! Join an inspiring movement of volunteers gathering to care for this...
PROGRAM INTERPRETER/ DOCENT,The Grove National Historic Landmark,PROGRAM INTERPRETER/ DOCENT JOB DESCRIPTION: Responsible for providing historical and/or environmental and science programming and...
"Mentor Teen Girls Various Locations Gurnee, Waukegan, Chicago,  Elgin",In Her Shoes Foundation,Group Mentor for Teen Girl Program/ Youth Coordinator The purpose of IHSF (In Her Shoes Foundation) is to empower and inspire every woman...
ESL Tutor for Senior Immigrants,Hanul Family Alliance,"Hanul Family Alliance is looking for volunteers who can teach basic speaking, reading and writing for English language learners! Bring..."
Volunteer at Forest View school in Mt. Prospect on Nov. 15,Junior Achievement of Chicago,Inspire K - 5th graders at Forest View elementary school in Mount Prospect by teaching Junior Achievement lessons! Junior Achievement is...
English as a Second Language 1-on-1 Tutor,Arlington Heights Memorial Library,Do you have personal or professional interest in working with individuals who are learning to speak English? Are you kind and patient...
Teach Junior Achievement at Longfellow school-  Buffalo Grove,Junior Achievement of Chicago,Volunteer and make a difference with 1st - 5th grade students at Longfellow school ! Teach financial literacy lessons and make an impact...
Be a Career speaker at Wheeling High School,Junior Achievement of Chicago,Wheeling High School AVID program runs a weekly Career Speakers Series throughout the school year. Come and share your career story....
TEACH Junior Achievement Programs at Eisenhower Elementary - Prospect Heights,Junior Achievement of Chicago,Teach Junior Achievement programs to 1st Grade students at Eisenhower Elementary School. Volunteers receive curriculum and training. Help...
Teach an Adult English; No Experience Needed.,Literacy DuPage,"Change Someone’s Future Bridge the language gap by tutoring an adult English! As a volunteer tutor, you will teach an adult to..."
Sunday Afternoon Volunteer,The Center for Enriched Living,"The Center for Enriched Living exists so that people with developmental disabilities can be fully included in the community, achieve..."
Volunteer with Senior Corps-RSVP,HandsOn Suburban Chicago,Senior Corps-RSVP is a volunteer program serving 44 cities and towns in Northern Cook County and DuPage County north of North Avenue. You...
"Help the Homeless, Educate Children, Protect the Environment",Community Threads,Community Threads is an upscale thrift store selling quality goods at low prices to customers who rely on thrift to stay out of poverty....
Homework Help & After School Tutors (on call),The Bridge Teen Center,The Bridge Teen Center is looking for volunteers to help with our after school tutoring program. We provide free after school homework...
Thrift Store Greeter,The Bridge Teen Center,"Greeter - opens door, welcomes patrons with a smile, distributes information/coupons, assists with carts, directs customers around the..."
Thrift Store Pricer,The Bridge Teen Center,Pricer/Inventory - prices and records all items to be sold into system and keeps back area clean and organized.
Thrift Store Stocker,The Bridge Teen Center,"Stocker - places items to be sold neatly on display and keeps back area, as well as sales floor, clean and organized."
Thrift Store Zone Sales Assistant,The Bridge Teen Center,"Zone Sales Assistant - oversees area of store, ensures high level of customer satisfaction through excellent service, actively seeks out..."
Thrift Store Bagger,The Bridge Teen Center,"Bagger - bags purchased items for customers, assists patrons to vehicles as needed, assists with carts, and maintains front area inside..."
