title,org,desc
Tutor in Greater Hyde Park,Tutoring Chicago,Looking to make a lasting impact on your community? Join our volunteer team at our Greater Hyde Park locations and help a student develop...
Volunteer in Our Warehouse!,Cradles to Crayons,Are you looking for regular volunteer opportunities on weekdays or weekends? Are you wanting to make a big impact on the lives of local...
Become a STAR Tutor!,Saint John Church-Baptist,STARS Tutoring has been providing one-to-one or small group after-school tutoring for 17 years in the Bronzeville community! This school...
Impact 5th Graders on Chicago's Northwest Side!,Junior Achievement of Chicago,"Junior Achievement of Chicago is looking for 1 professional to volunteer their time to help bring work readiness to life, and teach St...."
Assistant Teacher for Award-winning After-School Program,Cool Classics!,"Cool Classics!, an award-winning nationally recognized program, is seeking individuals interested in transforming children's lives..."
"Chicago, IL: Autism Volunteer (64th Street)",ASD Climber Foundation,Welcome to the ASD Climber Foundation! ASD stands for Autism Spectrum Disorders. We are working with a family in your area with a child...
ASPIRA Antonia Pantoja's Career Speaker Series,Junior Achievement of Chicago,ASPIRA Antonia Pantoja will be hosting their monthly Career Speaker Series! The purpose for this event is to help our students set...
ASPIRA Antonia Pantoja's Career Speaker Series,Junior Achievement of Chicago,ASPIRA Antonia Pantoja will be hosting their monthly Career Speaker Series! The purpose for this event is to help our students set...
Soto College and Career Fair,Junior Achievement of Chicago,: We are looking for volunteers to come and speak about their organizations to students and parents. Students are interested to know...
Soto College and Career Fair,Junior Achievement of Chicago,We are looking for volunteers to come and speak about their organizations to students and parents. Students are interested to know...
Kelly's Career Day,Junior Achievement of Chicago,Volunteers are asked to present to a group of students and parents. Discuss your line of work and your organization. Recruiters will get...
Be a Part of a Really Awesome Reading Program!,"Erie Neighborhood House, Little Village",Little Village READS is a literacy initiative that pairs reading tutors with 1st through 3rd-grade students in the Little Village...
Admin Volunteers,Rincon Family Services,"Looking for admin help with filing, data entering in accounting & purchasing departments."
Join our Board of Directors!,Dream On Education,"Dream On Education is a Chicago based, 501(c)3, aimed to prepare high-performing, low-income 6th to 8th grade students for the rigor of..."
PUBLIC RELATIONS PERSON,TOTALLY POSITIVE PRODUCTIONS,"TO HELP PROMOTE TOTALLY POSITIVE PRODUCTIONS AND THE PROGRAMS WE OFFER TO THE PUBLIC. IN ADDITION, THE PUBLIC RELATIONS PERSON WOULD WORK..."
volunteer Board Members,TOTALLY POSITIVE PRODUCTIONS,"Serve as a Board Members for Totally Positive Productions (TPP). As a Board Member, you will help coordinate meetings, events and outings..."
SECRETARY,TOTALLY POSITIVE PRODUCTIONS,"Work closely with Founder/Executive Director. Will type correspondence, data entry into Microsoft Access and Excel softwares and internet..."
College Dreams Planning Committee,Pass With Flying Colors,The College Dreams planning committee is a volunteer-driven committee responsible for planning and implementation of Pass with Flying...
Chicago birthday enthusiasts needed!!,The Birthday Party Project,Come help us spread JOY!!! We throw MAGICAL birthday parties for the kids at the Primo Center for Women and Children on the 3rd Sunday of...
Tour Docents Needed at The Oak Park Conservatory--New training dates added!,Friends of the Oak Park Conservatory,Share your love of plants and the natural world by becoming a Tour Docent at the Oak Park Conservatory. New training dates have been...
Help refugee kids with homework after school!,Heartland Alliance Refugee and Immigrant...,Interested in giving back to Chicago's blooming refugee community? Join Heartland staff in assisting refugee kids K-12 with their...
West Ridge After School Program: Refugee youth,Heartland Alliance Refugee and Immigrant...,Interested in giving back to Chicago's blooming refugee community? Join Heartland staff in assisting refugee kids K-12 with their...
Teacher Aid: 2-5 year old refugee children,Heartland Alliance Refugee and Immigrant...,Early Childhood Education Program What: Work side-by-side with Heartland staff to provide supervision and age-appropriate academic...
Mentor a Girl! Be a Powerful Force for Change! Get Involved!,"Ladies of Virtue, NFP","Interested in mentoring? Passionate about giving back to your community? Consider volunteering with Ladies of Virtue (LOV), an..."
Seeking Executive Board Members,ENSEMBLE ESPANOL,For 43 years the Ensemble Español Spanish Dance Theater has been sharing Spanish dance with the City of Chicago and beyond. In residence...
College Success Mentor - HS Class of 2020,Pass With Flying Colors,"Mentors allow PWFC to realize our mission of college success by providing individualized support, encouragement and guidance to a..."
Volunteers Needed to Help Lead Volunteer Shifts!,Cradles to Crayons,Organization History and Model Cradles to Crayons (C2C) was launched in 2002 by Lynn Margherio with the mission to provide children from...
Play with babies to support single moms!,The Well of Mercy,We are a transitional living program for homeless women who choose life for their babies. We have on-site daycare so that the moms can...
Childcare Assistance with Opportunity to Teach,Centro Autonomo,Enjoy working with children? Would you like to facilitate their growth? We are looking for assistance with childcare M-F 6:30pm- 8:30pm...
Make a Difference by Mentoring Youth in Englewood,Chicago HOPES for Kids,"Did you know that approximately 18,000 Chicago Public School students were identified as homeless during the 2016-2017 academic school..."
Workshop facilitator,The Rise Foundation,"The Rise Foundation is a nonprofit organization designed to provide Resourceful, Informative, Services. to Educate and Empower youth of..."
Annual Event Planning Committee,Oak Leyden Developmental Services,"Opportunity to help plan an exciting fundraising event, Oak-Leyden Unmasked. Planning starts now for the February 21, 2020 event at..."
Volunteer with The Salvation Army's Social Services Help Desk,The Salvation Army Metro Chicago,Do you want to help others? The Salvation Army is looking for a compassionate and detail-minded volunteer who is comfortable talking with...
Volunteer - Teach in Africa,Volunteer Kenya,"Come Volunteer as a grade school teacher at our 300 student grade school located in Kabula, Kenya. Volunteer Kenya is a grassroots..."
Website Manager for Cool Classics! After-School Programs,Cool Classics!,"Job objective: Web Manager to keep website current Scope: Cool Classics! is a nationally recognized, award-winning after-school program..."
The Friends of the Oak Park Conservatory is looking for new volunteers!,Friends of the Oak Park Conservatory,The Friends Of The Oak Park Conservatory (FOPCON) is looking for dedicated and enthusiastic individuals to join our volunteer team! Come...
Help teach our youngest refugees! Be an Early Childhood Education Aide!,Heartland Alliance Refugee and Immigrant...,This is your chance to help children learn and develop! Support refugee children in their adjustment to life in Chicago and learning...
Parent Leader - South Shore,AWOFINC,"Parent Leaders are ambassadors in the community, by offering other parents information about proven ""parenting techniques""..."
Inspire Students at Courtenay Language Arts Center!,Junior Achievement of Chicago,Make an impact on the lives of kindergarten to 8th grade students at Courtenay Language Arts Center! Junior Achievement is the nation's...
YoungLives Chicago: Mentoring and Supporting Teen Moms,Young Life Chicago-Northside,"It's no secret that the teen years can be tough. And for some girls, the standard turbulent emotions and raging hormones are just a small..."
Love Jesus and young people? Volunteer with youth outreach/mentoring,Young Life Chicago-Northside,Young Life believes that every kid is valuable to God. Volunteer leaders have the opportunity to not only share this amazing love story...
Director of Membership / Associate Director of Membership,In Her Shoes Foundation,Director of Membership / Associate Director of Membership Position Summary: The Director of Membership / Associate Director of Membership...
Heartmate Mentor!,Hephzibah Children's Association,Volunteer Job Description: Heartmate Heart Mate mentors make long-term commitments to spend time with a child. Volunteers are matched...
Community Outreach Coordinator - Youth Leadership & Development,AWOFINC,"Community Outreach Coordinator responsibilities: Identify contacts, and perform direct/ongoing outreach efforts with community..."
Community Service Worker - Chicago Metro South,AWOFINC,Community Service Worker Assists individuals and families through emotional support advocacy and guidance in developing and using their...
Parent Leader - Chicago Metro South,AWOFINC,"Parent Leaders are ambassadors in the community, by offering other parents information about proven ""parenting techniques""..."
Parent Leader - Northshore,AWOFINC,"Parent Leaders are ambassadors in the community, by offering other parents information about proven ""parenting techniques""..."
Violence Prevention Volunteer - Chicago Metro South,AWOFINC,"Volunteer for Street Engagement Team: Engage at risk young people on the streets, parks, spiritual meeting places, and common areas in..."
Foster Care Volunteer Mentor,Hephzibah Children's Association,Family Based Services volunteer mentors make long-term commitments to spend quality time with a child in our family-based services...
Violence Prevention Volunteer - Northshore,AWOFINC,"Volunteer for Street Engagement Team: Engage at-risk young people on the streets, parks, spiritual meeting places, and common areas in..."
Group Leader - Mentor - Northshore,AWOFINC,"The mentor strives to be the student's friend, role model, motivator and personal advocate. The mentor's purpose is to build self-esteem,..."
Mentor - Life Skills Coach - Chicago Metro South,AWOFINC,"The mentor strives to be the student's friend, role model, motivator and personal advocate. The mentor's purpose is to build self-esteem,..."
Community Youth Worker - Chicago Metro South,AWOFINC,"Youth workers work with young people aged 13-19, encouraging them, providing them with support and helping them to achieve their..."
Volunteer Oppertunties for Northwestern wildcats,L.E.M.O.N.S.,"Attention excited Wildcat fans, supporters and good Samaritans! Volunteers needed for this years Wildcat home games ."
St. Jude Fashion Show - Raffle Sales,ALSAC/St. Jude Children's Research Hospital,"The 25th Annual St. Jude Fashion Show will be held on Sunday, November 10th, 2019 at the Donald E. Stephens Convention Center in Rosemont..."
St. Jude Fashion Show - Check Out,ALSAC/St. Jude Children's Research Hospital,"The 25th Annual St. Jude Fashion Show will be held on Sunday, November 10th, 2019 at the Donald E. Stephens Convention Center in Rosemont..."
St. Jude Fashion Show - Greeter/Floater,ALSAC/St. Jude Children's Research Hospital,"The 25th Annual St. Jude Fashion Show will be held on Sunday, November 10th, 2019 at the Donald E. Stephens Convention Center in Rosemont..."
JA Day @ Golf Middle School,Junior Achievement of Chicago,Volunteer to teach financial literacy & work readiness courses to 6th - 8th graders at Golf Middle School in Morton Grove!
Make a difference in the lives of girls.  Mentors and Leaders Needed.,Girl Scouts of Greater Chicago and Northwest...,Girl Scouts need volunteer program facilitators to deliver programs to girls grades KG-5th or 6th-8th. Program opportunities include the...
Girls at Oakton Elementary need Volunteers like you!,Girl Scouts of Greater Chicago and Northwest...,Energetic volunteers with dynamic people skills are needed to help support Girl Scout troops in the Evanston area. Volunteers are needed...
Lincolnwood and Surrounding Evanston Needs a Leader Like YOU!,Girl Scouts of Greater Chicago and Northwest...,"Have fun working with a minimum of one other adult to lead girls in planning, carrying out and evaluating activities in ways which help..."
Guide Girls in Evanston to be Tomorrow's Leaders!,Girl Scouts of Greater Chicago and Northwest...,Energetic volunteers with dynamic people skills are needed to help support Girl Scout troops in the Evanston area. Volunteers are needed...
Chicago East Side needs leaders like YOU!,Girl Scouts of Greater Chicago and Northwest...,Girls in Chicago East Side need inspiring Girl Scout troop leaders - people like you! We are looking for people to share their time and...
Hegewisch needs leaders like you!,Girl Scouts of Greater Chicago and Northwest...,Girls in Hegewisch need inspiring troop leaders - people like you! We are looking for people to share their time and talents with girls...
Volunteers Needed for Fundraising Gala 2020,In Her Shoes Foundation,"In Her Shoes Foundation Gala In Her Shoes Foundation: Annual Gala is a fundraising event featuring an evening of inspirational speakers,..."
St. Jude Dream a Little Dream Fashion Show,ALSAC/St. Jude Children's Research Hospital,"The 25th Annual St. Jude Fashion Show will be held on Sunday, November 10th, 2019 at the Donald E. Stephens Convention Center in Rosemont..."
Volunteer tutor: Volunteer to hire,Chicago North Shore Chinese Center,Volunteer to hire Please pass this information on to the people who might be interested. We are looking for a student or a retiree or a...
Tutor,Family Matters Community Tutoring Program,"After school and weeknights in the homey spaces of the 3-flat building on Marshfield Avenue, tutor/mentors work one-on-one with school..."
Donation Center Assistant,SOUTHSIDE PREGNANCY CENTER,"Clean and sort donated items, bundle diapers, prepare client information packets, and other miscellaneous duties. Flexible schedule,..."
Family Coach,SOUTHSIDE PREGNANCY CENTER,Participate in class discussion during Family Life Meetings. Mentor young clients/families and encourage them in their difficult...
Family Life Resource Center (FLRC) Facilitator,SOUTHSIDE PREGNANCY CENTER,"Facilitate Family Life Meeting group conversation flow. Authoritative with kindness, lead the class. Share God’s love and Word in a..."
Retail Sales Associate - Old Orchard Skokie,NORTH SHORE EXCHANGE,"Passionate about fashion and giving back? Join our growing volunteer team. North Shore Exchange, https://northshoreexchange.org, the..."
Experienced Beverage and Drink Server,Mental Health Association GC (MHAGC),This is for our fall fundraiser - date and location in the works- and we need some help. We need someone to mix and serve the drinks and...
Marketing & Media Management,Mental Health Association GC (MHAGC),"MHAGC Marketing & Media support Overview The Marketing & Media person will work to promote the MHAGC brand via the planning,..."
Event Planning volunteer,Mental Health Association GC (MHAGC),MHAGC Event Planner Overview The MHAGC Event Planning role is for individuals who enjoy planning events and working to make them...
Membership Drive Volunteer,Mental Health Association GC (MHAGC),Volunteers make calls and assist potential members - both members and referral service members - with setting up a pledge or directing...
2019 CPS Junior Prep Bowl Chess Tournament,Chicago Public Schools Academic Decathlon,"We, Chicago Public Schools Department of Academic Competitions, are finalizing plans for the 2019-2020 Academic Chess Program and are in..."
Pediatrics Child Life Volunteer,Loyola University Health System,A volunteer’s role in Child Life is to bring a smile and lend a helping hand in ways that increase the comfort and care provided to...
Child Life Playroom,Loyola University Health System,A volunteer’s role in Child Life is to bring a smile and lend a helping hand in ways that increase the comfort and care provided to...
"Chicago, IL: Autism Volunteer (South Cregier)",ASD Climber Foundation,Welcome to the ASD Climber Foundation! ASD stands for Autism Spectrum Disorders. We are working with a family in your area with a child...
St. Jude Volunteer Office Administrative Assistant,ALSAC/St. Jude Children's Research Hospital,Position Title: Volunteer Office Administrative Assistant Position Purpose: To support the St. Jude mission & vision and provide the...
Help Children in Need in Northern Illinois,LUTHERAN CHILD AND FAMILY SERVICES OF ILLINOIS,"LCFS is looking for volunteers at our Northern Illinois offices in Chicago, Oak Brook, Joliet and Kankakee. Your time, talent and energy..."
Homework Helper-Fall 2019,"Youth and Opportunity United, Inc.",Out-of-School Time (OST) Program Volunteers Volunteers commit at least one day a week during the school semester to encourage youth...
Food Pantry Workers,AWOFINC,Assist with the food pantry. Set up and clean up of preparation area. Assist in preparing food bags and boxes for community residents....
Book Selector for Teacher Resource/Theme Bags,Skokie Public Library,"If you love children's books, enjoy picking out just the right book for a child, and don't mind getting lost in the stacks, then we have..."
Therapy Dog Programming Assistant,Skokie Public Library,Assist with a monthly Rainbow Animal Assisted Therapy Time program by serving as a one-on-one aide for children ages 7-12. Help...
Children's Museum in Oak Lawn,Children's Museum in Oak Lawn,We are looking for volunteers to assist in a variety of different things. Picking up / Resetting Exhibits Art Programs STEM Programs...
Become apart of Board Fundraising Committee,Better Sister and Brother Growth Network,"Are you looking for a leadership opportunity? If you are committed to mentoring young boys, teenage males, bullying , disadvantage youth,..."
Tutor a Student-Athlete at Beyond Sports Foundation,Beyond Sports Foundation,Volunteers Needed for Beyond Sports Foundation AmeriCorps program! Please join our team and become an Academic Tutor & Mentor for...
Help Children in Need - Chicago,LUTHERAN CHILD AND FAMILY SERVICES OF ILLINOIS,"LCFS is looking for volunteers at our Chicago office. Your time, talent and energy will make a difference. Be an important part of..."
Food Pantry Volunteers in West Suburban Chicago,Share Food Share Love Food Pantry,We are looking for volunteers to staff the food pantry during regular distribution hours which are: Tuesday evenings from 7:00 p.m. to...
Come Grow With Us-Community Gardening,Immanuel Old Schoolhouse Community Garden &...,"Garden Beds Available for Growing Your Own Organic Produce Gardening and Maintaining Existing Growing Beds Planting, Growing and..."
Grow your own Garden Bed,Immanuel Old Schoolhouse Community Garden &...,Plant and Grow your own food.
Caregiver - Youth Worker,AWOFINC,Caregiver must assist in the implementation of teaching plans. Support the childcare education team in implementing AWOFINC objectives....
Academic Tutor - Chicago Metro South,AWOFINC,"The duties of the tutor include providing students with academic support during assigned hours, developing academic materials and lessons..."
Office Support,Mental Health Association GC (MHAGC),We are a small group in the office and we have a relaxed atmosphere with a lot of work! R(High performing volunteer will receive $25 -...
BEDSIDE MAGIC - OAK LAWN: ADVOCATE CHILDREN'S HOSPITAL - Bring joy and magic to sick kids,Open Heart Magic,Open Heart Magic (OHM) is a nonprofit organization that brings the joy of magic to sick kids in hospitals. As a volunteer Hospital...
BEDSIDE MAGIC - PARK RIDGE: ADVOCATE CHILDREN'S HOSPITAL - Bring joy and magic to sick...,Open Heart Magic,Open Heart Magic (OHM) is a nonprofit organization that brings the joy of magic to sick kids in hospitals. As a volunteer Hospital...
Bensenville needs VOLUNTEERS like YOU!,Girl Scouts of Greater Chicago and Northwest...,Girls in Bensenville need inspiring leaders - people like you! We are looking for people to share their time and talents with girls in...
Addison needs VOLUNTEERS like YOU!,Girl Scouts of Greater Chicago and Northwest...,Girls in Addison need inspiring leaders - people like you! We are looking for people to share their time and talents with girls from...
"Fashion merchandise photographer, Glencoe",NORTH SHORE EXCHANGE,"Become part of the team that has successfully raised over $1,800,000 for Chicago charities serving children and families! We are seeking..."
Food Pantry,Greater Hammond Community Services,Our Food Pantry provides a three to five day supply of food to families in need every 30 days. We have food pantry volunteer...
Volunteer Opportunity in Nature!,BackYard Nature Center,BackYard Nature Center connects children and adults with the wonders of nature in New Trier Township. We do this by developing events and...
Floor Guide Volunteer,Kohl Children's Museum of Greater Chicago,"Be one of the friendly faces that help enhance guest’s experiences, and learning through playful interactions in our Museum..."
Master Gardener Volunteer,Kohl Children's Museum of Greater Chicago,Master Gardener Volunteer: Master Gardeners apply! Come spend some time outside in our beautiful 2-acre nature park! Weekday &...
Art Adventures Volunteer,Kohl Children's Museum of Greater Chicago,"Mentor ""future"" artists in our Art Studio by helping children with their engaging projects, setting up new activities, and..."
Administrative Volunteer,Kohl Children's Museum of Greater Chicago,Assist in the busy Administrative Offices of the Museum in a variety of ways! This volunteer position provides opportunities to support...
Special Events Volunteer,Kohl Children's Museum of Greater Chicago,"Be a part of a special event, such as helping us with stuffing envelopes for any of our fundraising events, or help at the actual Events..."
Data Management Specialist Volunteer,Kohl Children's Museum of Greater Chicago,"Do you have good computer skills, especially with Blackbaud's Altru application? We need volunteers to help us with entering various data..."
Spanish Volunteer Translator,Kohl Children's Museum of Greater Chicago,Spanish Translator Volunteer: Are you able to translate in Spanish? We are looking for a volunteer to help us with translation at our...
Volunteer for ongoing community programs that transform lives of children and adults,Assistance League Chicagoland West,"Assistance League Chicagoland West members believe that a small gesture can influence a life, and that need exists even in the midst of..."
TUTORS FOR OUR STUDY BUDDIES PROGRAM,Youth Services,The Study Buddies Program is a free academic-support program designed to help children in grades 1st - 8th with their homework. The...
Help Foster & Adoptive Children - Oak Brook,LUTHERAN CHILD AND FAMILY SERVICES OF ILLINOIS,"LCFS is looking for volunteers at our Oak Brook and Oakbrook Terrace offices. Your time, talent and energy will make a difference. Be an..."
Information Technology Specialist,Gift of Adoption Fund,Gift of Adoption Fund is a volunteer-driven organization that raises funds to provide adoption assistance grants to complete adoptions of...
Associate Board Member,Lutheran Social Services of Illinois--Des Plaines,"Responding to the Gospel, Lutheran Social Services of Illinois (LSSI) brings healing, justice, and wholeness to people and communities...."
Fashion Intake & Pricing Specialist,NORTH SHORE EXCHANGE,"North Shore Exchange (https://northshoreexchange.org), the award-winning, nonprofit luxury resale shop, is opening a third location in..."
Home Accessories Intake & Pricing Specialist,NORTH SHORE EXCHANGE,"North Shore Exchange (https://northshoreexchange.org), the award-winning, nonprofit luxury resale shop, is opening a third location in..."
Event Planner for Annual Gala in October,In Her Shoes Foundation,Gala Volunteer Event Planner Duties: 1. Attend all committee meetings and phone calls as needed. 2. Keep a file of all pertinent...
"Mentor Teen Girls Various Locations Gurnee, Waukegan, Chicago,  Elgin",In Her Shoes Foundation,Group Mentor for Teen Girl Program/ Youth Coordinator The purpose of IHSF (In Her Shoes Foundation) is to empower and inspire every woman...
VOLUNTEERS FOR ADAPTIVE TENNIS PROGRAM,Great Lakes Adaptive Sports Association (GLASA),"GLASA is looking for enthusiastic volunteers to help with our ongoing tennis program for children, adults and injured veterans with a..."
"Parent Leader - Markham, IL",AWOFINC,"The primary criteria for recruiting these parent leaders will be their passion, desire, and enthusiasm for making positive changes in..."
Business Development Manager,In Her Shoes Foundation,Business Development Manager VOLUNTEER POSITION DESCRIPTION The Organization: In Her Shoes Foundation is a 501(c)3 organization that is...
Cleaning Crew Needed!,Northwest Special Recreation Association (NWSRA),Northwest Special Recreation Association offers inclusion assistance for children and adults who have disabilities within the 17 park...
4-H Volunteer,University of Illinois Extension - Cook County...,"We are looking for volunteers to serve as community club leaders, to serve as a project mentor in various project areas."
Volunteer at Forest View school in Mt. Prospect on Nov. 15,Junior Achievement of Chicago,Inspire K - 5th graders at Forest View elementary school in Mount Prospect by teaching Junior Achievement lessons! Junior Achievement is...
General Recreation Program Assistant,Northwest Special Recreation Association (NWSRA),Northwest Special Recreation Association is an extension of 17 park districts in the northwest suburbs and provides recreational...
Take a Break in the Afternoon,Clearbrook,"Volunteers participate in play with children with special needs, birth to age 5, at various sites to give parents a regularly scheduled..."
Help a Child Feel Included!,Northwest Special Recreation Association (NWSRA),Northwest Special Recreation Association offers inclusion assistance for children and adults who have disabilities within the 17 park...
Teach Junior Achievement at Longfellow school-  Buffalo Grove,Junior Achievement of Chicago,Volunteer and make a difference with 1st - 5th grade students at Longfellow school ! Teach financial literacy lessons and make an impact...
Advocacy Intern,Northwest Center Against Sexual Assault,"NWCASA Advocacy Intern Job Description Bachelor’s Level Supervisor: Medical/Legal Advocate, Volunteer Coordinator, Prevention..."
Advocate - North/Northwest Suburbs Cook County,Northwest Center Against Sexual Assault,Northwest Center Against Sexual Assault (NWCASA) is a non-profit agency dedicated to servicing sexual assault/sexual abuse survivors and...
"Special Spaces Dream Room Makeover Designer-Chicago, Cook County",Special Spaces,Where does a child go when battling a series illness to find peace and comfort? They aren't going to school or play dates. They are...
Logistic Center Volunteer,WINGS Program,Description: Each day we receive new and gently used items through the generosity of our local merchants and community members. We sell...
Bridge Thrift Store Host,The Bridge Teen Center,"The Bridge Thrift Store is looking for a friendly person to welcome our guests, keep the front of the store organized, promote our..."
"Northbrook, IL: Autism Volunteer",ASD Climber Foundation,Welcome to the ASD Climber Foundation! ASD stands for Autism Spectrum Disorders. We are working with a family in your area with a child...
Administrative & Program Support,The Bridge Teen Center,Provide administrative support to our Afterschool & Friday Night programs. Afterschool shifts would be 1-2 hours between the hours of...
Offsite Program Assistant,The Bridge Teen Center,"Assist staff members during offsite programs. This includes monitoring behavior on the bus, during the program, and encouraging student..."
Find out how just 3 hours a week can make a difference in the lives of homeless women...,Community Threads,Community Threads is a 100% non-profit resale sale that uses the skills of volunteers to process and merchandise donated goods. We have a...
Looking for something fun to do with your Saturday mornings?,Northwest Special Recreation Association (NWSRA),NWSRA exists to provide outstanding recreation opportunities for children and adults who have disabilities. One way we meet that mission...
Multiple Volunteer Opportunities - All Ages - Individual and Groups,HandsOn Suburban Chicago,HandsOn Suburban Chicago connects individuals and groups interested in volunteering with opportunities to serve their community....
Board Member,Northwest Center Against Sexual Assault,Make a difference in the lives of sexual assault survivors! Board members make important decisions about the agency's services. Board...
Join Our Growing Team of Volunteers!,Community Threads,"Looking to join a community of volunteers who share common goals such as promoting education, eliminating poverty, and providing..."
Create your own schedule! Serve court and school hours here,Community Threads,Need to fulfill court-mandated hours? We let you serve ANYTIME the store is open. No need to schedule shifts - just drop in and serve!...
Do you like to organize? This opportunity might be perfect for you!,Community Threads,Do you enjoy organizing? Love to make sure everything is in its right place? This volunteer opportunity might be for you! At our...
"Corporate Group Volunteer Opportunity! Help the Homeless, Educate Children, Protect the...",Community Threads,Community Threads is a 100% non-profit resale store located in the Northwest Suburbs of Chicago. The profits raised by our store benefit...
Looking to serve the community in between a busy schedule? Check out these opportunities!,Community Threads,Do you want to lend a helping hand in your community? Looking for a way to help that coordinates with a busy schedule? Community Threads...
Cashiers and Customer Service Volunteers!,Community Threads,Come join the cashier and customer service team at Community Threads! We are currently looking for those who enjoy the customer service...
We can use YOUR help this season! Help homeless women & children - Volunteer at...,Community Threads,The holiday season is not only a busy time for retail stores- but also for resale stores! Join the volunteer team at Community Threads to...
Volunteer and help sort housewares and home goods!,Community Threads,Join the volunteer team at Community Threads and help process items in our housewares and home goods departments! We are so grateful for...
Homework Help & After School Tutors (on call),The Bridge Teen Center,The Bridge Teen Center is looking for volunteers to help with our after school tutoring program. We provide free after school homework...
Office Receptionist at The Bridge Teen Center,The Bridge Teen Center,"The Bridge Teen Center is looking for outgoing and friendly volunteers to support its after-school programs on a weekly basis (Monday,..."
Shepherd's Flock Child Care,Lutheran Home and Services,Lutheran Home and Services not only serves seniors; we also reach out to families with young children. Come volunteer in Shepherd's...
Spare time this summer? Help out at our thrift store! We raise money for homeless women...,Community Threads,Got extra time this summer and looking to help out your community? Join the team of volunteers at Community Threads resale store in...
Thrift Store Greeter,The Bridge Teen Center,"Greeter - opens door, welcomes patrons with a smile, distributes information/coupons, assists with carts, directs customers around the..."
Thrift Store Pick Up/Delivery Driver,The Bridge Teen Center,"Pick Up/Delivery Driver - drives company truck, picks up donated items, delivers items to store, keeps truck clean and organized, and..."
Thrift Store Pricer,The Bridge Teen Center,Pricer/Inventory - prices and records all items to be sold into system and keeps back area clean and organized.
Thrift Store Stocker,The Bridge Teen Center,"Stocker - places items to be sold neatly on display and keeps back area, as well as sales floor, clean and organized."
Thrift Store Zone Sales Assistant,The Bridge Teen Center,"Zone Sales Assistant - oversees area of store, ensures high level of customer satisfaction through excellent service, actively seeks out..."
Thrift Store Bagger,The Bridge Teen Center,"Bagger - bags purchased items for customers, assists patrons to vehicles as needed, assists with carts, and maintains front area inside..."
Thrift Store Cashier,The Bridge Teen Center,"Cashier - handles sales transactions, ensures high level of customer satisfaction through excellent service, cross sell products,..."
Thrift Store Pick Up/Delivery Mover,The Bridge Teen Center,"Pick Up/Delivery Mover - assists driver with directions, loads/unloads the truck, and keeps truck clean and organized."
Thrift Store Sorter,The Bridge Teen Center,"The Bridge Thrift Store is looking for enthusiastic, team players to inspect items to determine what is to be sold, thrown out, or..."
Thrift Store Refurbisher,The Bridge Teen Center,Refurbisher - repairs any damaged items to be sold and keeps back area clean and organized.
"Fitness, Music OR Art Instructors",The Bridge Teen Center,"The Bridge Teen Center’s mission is to provide free programs during after school hours where students can develop mentally,..."
Sound Tech,The Bridge Teen Center,Responsible for setting up bands with mics and direct in-boxes and using our sound system to do a sound check and run sound during our...
Art Studio Volunteer,The Bridge Teen Center,"If you enjoy arts and crafts and are organized, then come be an art studio volunteer at The Bridge Teen Center. Help check inventory,..."
Help students get from school to a Teen Center - Drive a bus!,The Bridge Teen Center,We are looking for a bus driver to transport students from school to our teen center. Students in junior high and highschool who want to...
Special Events Photographer,The Bridge Teen Center,This individual will lend their photography skills at The Bridge Teen Center's three annual events including Open House (1st Saturday of...
